date,type,status,model,oblast,lat,lon
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-82A(M),Sumy oblast,,
2022-02-27,Infantry fighting vehicles,Captured,BTR-82A(M),"Sumy, Sumy raion",50.89932,34.85009
2022-02-27,Infantry fighting vehicles,Captured,BTR-82A(M),"Kosivshchyna, Sumy raion",50.910887,34.713225
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-D,"Bucha, Bucha raion",50.544318,30.22645
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-D,"Bucha, Bucha raion",50.54412,30.22658
2022-02-27,Infantry fighting vehicles,Captured,BTR-D,"Bucha, Bucha raion",50.54291,30.227565
2022-02-27,Infantry fighting vehicles,Captured,BTR-D,"Bucha, Bucha raion",50.54389,30.22667
2022-02-27,Infantry fighting vehicles,Captured,BTR-D,"Bucha, Bucha raion",50.54407,30.22708
2022-02-27,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Kharkiv, Kharkiv raion",50.009797,36.284279
2022-02-27,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Kharkiv, Kharkiv raion",50.009868,36.284346
2022-02-27,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Kharkiv, Kharkiv raion",50.06337,36.19747
2022-02-27,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Kharkiv, Kharkiv raion",50.04639,36.29589
2022-02-27,Infantry mobility vehicles,Captured,ASN-233115 'Tigr-M SpN',"Kharkiv, Kharkiv raion",50.009975,36.284529
2022-02-27,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Kharkiv, Kharkiv raion",50.009915,36.284454
2022-02-27,Infantry mobility vehicles,Captured,ASN-233115 'Tigr-M SpN',"Kharkiv, Kharkiv raion",50.029833,36.295917
2022-02-27,Infantry mobility vehicles,Destroyed,Iveco LMV,"Sumy, Sumy raion",50.87549,34.904
2022-02-27,"Command posts, communication",Destroyed,R-149MA1 command and staff vehicle,"Bucha, Bucha raion",50.543279,30.227385
2022-02-27,"Command posts, communication",Destroyed,R-149MA3 command and staff vehicle,"Trostianets, Okhtyrka raion",,
2022-02-27,"Command posts, communication",Captured,R-149MA3 command and staff vehicle,"Trostianets, Okhtyrka raion",,
2022-02-27,"Command posts, communication",Captured,9S932-1 MRU-B command post (for 'Barnaul-T' air defense command and control system),"Bucha, Bucha raion",50.54249,30.22791
2022-02-27,Engineering,Destroyed,KET-L recovery vehicle,"Horodnia, Chernihiv raion",,
2022-02-27,Engineering,Destroyed,KamAZ 6x6 (for PMP-M floating bridge system),"Horodnia, Chernihiv raion",51.87323,31.57422
2022-02-27,Engineering,Destroyed,KamAZ 8x8 (for PP-2005 floating bridge system),"Horodnia, Chernihiv raion",51.87274,31.57298
2022-02-27,Anti-tank systems,Captured,9P149 combat vehicle (for 9K114 'Shturm-S'),"Bakhmach, Nizhyn raion",,
2022-02-27,Anti-tank systems,Captured,9P149 combat vehicle (for 9K114 'Shturm-S'),"Sribne, Pryluky raion",,
2022-02-27,Self-propelled artillery,Captured,152mm 2S3(M) 'Akatsiya',"Pysarivka, Sumy raion",51.07916,34.81298
2022-02-27,Anti-aircraft systems,Destroyed,2S6M combat vehicle (for 2K22M 'Tunguska-M'),"Shovkopliasy, Kharkiv raion",50.153667,36.099389
2022-02-27,Transport,Destroyed,KamAZ 6x6,"Sribne, Pryluky raion",50.67818,32.9024
2022-02-27,Anti-aircraft systems,Captured,9A33BM TELAR (for 9K33M3 'Osa-AKM'),"Sribne, Pryluky raion",,
2022-02-27,Anti-aircraft systems,Captured,9A33BM TELAR (for 9K33M3 'Osa-AKM'),"Sribne, Pryluky raion",,
2022-02-27,Anti-aircraft systems,Captured,9A34M/35M TELAR (for 9K35 'Strela-10'),"Prymorsk, Berdiansk raion",,
2022-02-27,Anti-aircraft systems,Captured,9A34M/35M TELAR (for 9K35 'Strela-10'),"Bucha, Bucha raion",50.54251,30.22798
2022-02-27,Anti-aircraft systems,Destroyed,9A316 TEL (for 9K317 'Buk-M2'),"Havronshchyna, Bucha raion",50.480167,29.834139
2022-02-27,Airplanes,Destroyed,Su-34 strike aircraft,"Borodianka, Bucha raion",50.651605,29.885974
2022-02-27,Transport,Captured,9T217 transloader (for 9K33M3 'Osa-AKM'),"Sribne, Pryluky raion",,
2022-02-27,Transport,Captured,Ural-4320 fuel tanker,"Sribne, Pryluky raion",50.67845,32.90494
2022-02-27,Transport,Captured,Ural-4320 fuel tanker,"Sribne, Pryluky raion",50.67834,32.90449
2022-02-27,Transport,Destroyed,Ural-43206,"Trostianets, Okhtyrka raion",50.48622,34.94096
2022-02-27,Transport,Destroyed,KamAZ 6x6,"Havronshchyna, Bucha raion",50.47938,29.83761
2022-02-27,Transport,Destroyed,KamAZ 6x6,"Sribne, Pryluky raion",50.67573,32.88855
2022-02-27,Transport,Destroyed,KamAZ 6x6,"Sribne, Pryluky raion",50.67576,32.88875
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",50.67843,32.90479
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",50.67867,32.90647
2022-02-27,Transport,Destroyed,KamAZ 6x6,"Horodnia, Chernihiv raion",51.87325,31.5742
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",50.67856,32.90642
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",,
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",,
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",,
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",,
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",,
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",50.662519,32.912684
2022-02-27,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Bucha, Bucha raion",50.543059,30.227561
2022-02-27,Transport,Captured,KamAZ 6x6 fuel tanker,"Sribne, Pryluky raion",,
2022-02-27,Transport,Captured,KamAZ 6x6 with MM-501 armoured module,"Cherkaska Lozova, Kharkiv raion",50.0823,36.24284
2022-02-27,Transport,Destroyed,KamAZ 6x6,"Hrinchenkove, Okhtyrka raion",50.405258,34.61105
2022-02-27,Infantry fighting vehicles,Destroyed,BMD-2,"Bucha, Bucha raion",50.54348,30.22723
2022-02-27,Infantry fighting vehicles,Destroyed,BMD-2,"Bucha, Bucha raion",50.54475,30.22605
2022-02-27,Infantry fighting vehicles,Destroyed,BMD-2,"Bucha, Bucha raion",50.54478,30.22603
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-D,"Bucha, Bucha raion",50.544732,30.226
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-D,"Bucha, Bucha raion",50.54246,30.22795
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-D,"Bucha, Bucha raion",50.54485,30.22588
2022-02-27,Engineering,Destroyed,BREM-D armoured recovery vehicle,"Bucha, Bucha raion",50.543028,30.227494
2022-02-27,"Command posts, communication",Captured,BMD-1KSh-A command and staff vehicle,"Bucha, Bucha raion",50.54389,30.22677
2022-02-27,Infantry fighting vehicles,Destroyed,BMD-2,"Bucha, Bucha raion",50.54496,30.22584
2022-02-27,"Command posts, communication",Destroyed,BMD-1KSh-A command and staff vehicle,"Bucha, Bucha raion",50.5422,30.22818
2022-02-27,Infantry fighting vehicles,Destroyed,BMD-2,"Shylova Balka, Kakhovka raion",46.815564,33.325502
2022-02-27,Infantry fighting vehicles,Destroyed,BMD-2,"Shylova Balka, Kakhovka raion",46.815405,33.325626
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-D,"Shylova Balka, Kakhovka raion",46.815436,33.32557
2022-02-27,Infantry fighting vehicles,Destroyed,BMP-2(K),"Havronshchyna, Bucha raion",50.47474,29.86714
2022-02-27,Self-propelled artillery,Destroyed,120mm 2S9 'Nona-S',"Bucha, Bucha raion",50.54317,30.22742
2022-02-27,Anti-aircraft systems,Captured,9A317 TELAR (for 9K317 'Buk-M2'),"Makariv, Bucha raion",50.48013,29.83385
2022-02-27,Tanks,Captured,T-80BVM,"Derhachi, Kharkiv raion",,
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-D,"Shylova Balka, Kakhovka raion",46.815365,33.325585
2022-02-27,Anti-aircraft systems,Captured,9A33BM TELAR (for 9K33M3 'Osa-AKM'),"Sribne, Pryluky raion",50.67813,32.90244
2022-02-27,"Command posts, communication",Destroyed,R-166 'Artek' radio station,"Posad-Pokrovske, Kherson raion",46.816763,32.255808
2022-02-27,Tanks,Captured,T-80U,"Katanske, Okhtyrka raion",50.381917,35.152889
2022-02-27,Transport,Captured,Ural-4320 fuel tanker,"Sribne, Pryluky raion",50.678305,32.904726
2022-02-27,Infantry fighting vehicles,Destroyed,BTR-D,"Shylova Balka, Kakhovka raion",46.818804,33.320127
2022-02-27,Transport,Captured,Ural-4320,"Sribne, Pryluky raion",,
2022-02-27,Transport,Captured,KamAZ 6x6,"Sribne, Pryluky raion",,
2022-02-27,Tanks,Captured,T-72B3 Obr. 2016,"Sribne, Pryluky raion",50.687417,32.934389
2022-02-27,Engineering,Destroyed,River link pontoon (for PMP(-M) floating bridge system),"Horodnia, Chernihiv raion",51.87323,31.57422
2022-02-27,"Command posts, communication",Destroyed,1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),"Dymer, Vyshhorod raion",,
2022-02-27,Tanks,Captured,T-80U,"Chupakhivka, Okhtyrka raion",50.394159,34.581231
2022-02-27,Transport,Destroyed,Ural-4320,"Yasnohorodka, Fastiv raion",50.35875,30.00563
2022-02-28,Tanks,Damaged,T-72B,Luhansk oblast,,
2022-02-28,Tanks,Captured,T-72B3 Obr. 2016,"Perevolochna, Pryluky raion",,
2022-02-28,Tanks,Destroyed,T-72B Obr. 1989,"Makoshyne, Koriukivka raion",51.462177,32.296202
2022-02-28,Tanks,Destroyed,T-72B3 Obr. 2016,"Perevolochna, Pryluky raion",,
2022-02-28,Tanks,Destroyed,T-72B3 Obr. 2016,"Perevolochna, Pryluky raion",,
2022-02-28,Tanks,Captured,T-72B3 Obr. 2016,"Krasnopillia, Sumy raion",50.787528,35.221833
2022-02-28,Tanks,Captured,T-72B3 Obr. 2016,"Perevolochna, Pryluky raion",50.64944,32.66498
2022-02-28,Tanks,Captured,T-72B3 Obr. 2016,"Vilshana, Romny raion",50.820981,34.017983
2022-02-28,Tanks,Captured,T-72B3 Obr. 2016,"Perevolochna, Pryluky raion",50.64962,32.66489
2022-02-28,Tanks,Destroyed,T-80BV,"Velyka Pysarivka, Okhtyrka raion",50.393345,35.445481
2022-02-28,Tanks,Captured,T-80BV,"Trostianets, Okhtyrka raion",50.48724,34.93348
2022-02-28,Tanks,Captured,T-80U,"Stanova, Okhtyrka raion",50.48996,34.88779
2022-02-28,Tanks,Destroyed,T-80U,"Stanova, Okhtyrka raion",50.48974265134504,34.89332831878763
2022-02-28,Tanks,Destroyed,T-80UE-1,"Martynivka, Myrhorod raion",50.367398,34.341524
2022-02-28,Tanks,Captured,T-80UK,"Trostianets, Okhtyrka raion",,
2022-02-28,Tanks,Captured,T-80BVM,"Myronivka, Bohodukhiv raion",50.18744,36.03357
2022-02-28,Infantry fighting vehicles,Captured,MT-LB(V),"Shovkopliasy, Kharkiv raion",,
2022-02-28,Infantry fighting vehicles,Captured,MT-LB(V),"Chemodanivka, Romny raion",50.949016,33.918199
2022-02-28,"Ambulances, medical vehicles",Captured,MT-LB(V) ambulance,"Motyzhyn, Bucha raion",50.402686,29.928456
2022-02-28,Infantry fighting vehicles,Destroyed,MT-LBVM(K),"Bezruky, Kharkiv raion",,
2022-02-28,"Command posts, communication",Captured,Unknown component of 1V12(M) 'Mashina-S'/'Faltset' fire control system,"Chemodanivka, Romny raion",50.949051,33.918243
2022-02-28,"Command posts, communication",Destroyed,1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),"Artemo-Rastivka, Okhtyrka raion",50.496083,34.717583
2022-02-28,Infantry fighting vehicles,Destroyed,Unknown IFV,Kyiv oblast,,
2022-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),"Velyka Pysarivka, Okhtyrka raion",,
2022-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),"Yasnohorodka, Fastiv raion",50.3581,29.99668
2022-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),"Perevolochna, Pryluky raion",,
2022-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),"Dmytrivka (Dmytrivka hromada), Bucha raion",50.454815936309295,30.176285949890776
2022-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),Kherson oblast,,
2022-02-28,Infantry fighting vehicles,Captured,BMP-2(K),"Stanova, Okhtyrka raion",50.49118,34.87227
2022-02-28,Infantry fighting vehicles,Captured,BMP-2(K),"Stanova, Okhtyrka raion",50.491142,34.873095
2022-02-28,Infantry fighting vehicles,Captured,BMP-2(K),"Trostianets, Okhtyrka raion",50.48724,34.93358
2022-02-28,Infantry fighting vehicles,Captured,BMP-2(K),"Martove, Chuhuiv raion",49.925029,36.992975
2022-02-28,Infantry fighting vehicles,Captured,BMP-2(K),"Zabuchchia, Bucha raion",50.495831645903344,30.17271738664222
2022-02-28,Infantry fighting vehicles,Destroyed,BMD-4M,"Hostomel airport, Hostomel",50.59245,30.21072
2022-02-28,Infantry fighting vehicles,Destroyed,BMD-4M,"Hostomel airport, Hostomel",50.59179,30.21198
2022-02-28,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Haivoron, Nizhyn raion",50.97713,32.88239
2022-02-28,Infantry fighting vehicles,Destroyed,BTR-80,"Hostomel, Bucha raion",50.553583,30.288005
2022-02-28,Infantry fighting vehicles,Captured,BTR-80,"Chemodanivka, Romny raion",50.948967,33.918138
2022-02-28,Infantry fighting vehicles,Damaged,BTR-D,Kherson oblast,,
2022-02-28,"Command posts, communication",Captured,BMP-1KSh command and staff vehicle,"Stanova, Okhtyrka raion",50.48998,34.88942
2022-02-28,"Command posts, communication",Captured,R-149MA1 command and staff vehicle,"Trostianets, Okhtyrka raion",,
2022-02-28,"Command posts, communication",Captured,R-149MA3 command and staff vehicle,"Chemodanivka, Romny raion",50.948885,33.918474
2022-02-28,"Command posts, communication",Captured,R-149MA3 command and staff vehicle,"Chemodanivka, Romny raion",50.94891,33.918513
2022-02-28,"Command posts, communication",Destroyed,Unknown communications station,Kyiv oblast,,
2022-02-28,Engineering,Captured,UR-77 'Meteorit' mine-clearing vehicle,"Stanova, Okhtyrka raion",50.488306,34.897107
2022-02-28,Engineering,Captured,BREM-K armoured recovery vehicle,"Chemodanivka, Romny raion",50.949065,33.918282
2022-02-28,Self-propelled artillery,Captured,152mm 2S19 'Msta-S',"Stanova, Okhtyrka raion",50.48805,34.89588
2022-02-28,Self-propelled artillery,Captured,152mm 2S19 'Msta-S',"Artemo-Rastivka, Okhtyrka raion",,
2022-02-28,Anti-aircraft systems,Destroyed,9A310M1-2 TELAR (for 9K37M1-2 'Buk-M1-2'),"Lisove, Vyshhorod raion",51.045217,29.675784
2022-02-28,Anti-aircraft systems,Destroyed,9A39M1-2 TEL (for 9K37M1-2 'Buk-M1-2'),"Lisove, Vyshhorod raion",51.045261,29.675757
2022-02-28,Anti-aircraft systems,Captured,72V6 combat vehicle (for 96K6 'Pantsir-S1'),"Kherson, Kherson raion",,
2022-02-28,"Radars, jammers",Damaged,R-934BMV jamming station (for RB-301B 'Borisoglebsk-2'),"Berdiansk, Berdiansk raion",46.789546,36.739138
2022-02-28,Airplanes,Destroyed,Su-34 strike aircraft,"Buzova, Bucha raion",50.402172,30.053556
2022-02-28,Transport,Destroyed,ZiL-131,"Martove, Chuhuiv raion",49.925086,36.993086
2022-02-28,Transport,Destroyed,ZiL-131,"Borodianka, Bucha raion",50.63834,29.91156
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Borodianka, Bucha raion",50.63832,29.91149
2022-02-28,Transport,Destroyed,Ural-4320,"Lebedyn, Sumy raion",,
2022-02-28,Transport,Destroyed,Ural-4320,"Lebedyn, Sumy raion",,
2022-02-28,Transport,Captured,Ural-4320,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion",50.053951,36.510422
2022-02-28,Transport,Captured,Ural-4320,"Borodianka, Bucha raion",50.64813,29.94081
2022-02-28,Transport,Captured,Ural-4320,"Perevolochna, Pryluky raion",50.641474,32.63202
2022-02-28,Transport,Captured,Ural-4320,"Chemodanivka, Romny raion",50.948995,33.918171
2022-02-28,Transport,Destroyed,Ural-4320 fuel tanker,"Martynivka, Okhtyrka raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,Ural-4320 fuel tanker,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Captured,'Federal-42590',"Hostomel, Bucha raion",50.553503,30.286775
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Borodianka, Bucha raion",50.63816,29.91122
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Shevchenkove (Shevchenkove rada), Kupiansk raion",,
2022-02-28,Transport,Destroyed,KamAZ Avtozaks,"Hostomel, Bucha raion",50.553591,30.287738
2022-02-28,Transport,Destroyed,KamAZ Avtozaks,"Hostomel, Bucha raion",50.553555,30.287557
2022-02-28,Transport,Destroyed,KamAZ Avtozaks,"Hostomel, Bucha raion",50.553437,30.286535
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Hostomel airport, Hostomel",50.59185,30.21307
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Hostomel airport, Hostomel",50.59192,30.21302
2022-02-28,Transport,Captured,KamAZ 6x6 fuel tanker,Kharkiv oblast,,
2022-02-28,Transport,Captured,KamAZ 6x6 fuel tanker,"Novi Borovychi, Koriukivka raion",,
2022-02-28,Transport,Destroyed,KamAZ Avtozaks,"Hostomel, Bucha raion",50.5531,30.281917
2022-02-28,Transport,Captured,KamAZ 6x6,"Martove, Chuhuiv raion",49.925009,36.993115
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Horodnia, Chernihiv raion",51.873399,31.575069
2022-02-28,Infantry mobility vehicles,Destroyed,UAZ-394511 'Esaul',"Hostomel, Bucha raion",50.55361,30.28816
2022-02-28,Engineering,Destroyed,REM-KL recovery vehicle,"Hostomel airport, Hostomel",50.59195,30.21239
2022-02-28,Engineering,Destroyed,MTO-AG-3M maintenance vehicle,"Hostomel airport, Hostomel",50.592,30.21237
2022-02-28,Transport,Destroyed,Ural-4320 fuel tanker,"Korovyntsi, Romny raion",50.808111,33.768306
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Hostomel airport, Hostomel",50.59186,30.21215
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Hostomel airport, Hostomel",50.59198,30.21291
2022-02-28,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Hostomel airport, Hostomel",50.59197,30.21245
2022-02-28,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Hostomel airport, Hostomel",50.59186,30.21215
2022-02-28,Transport,Captured,Ural-4320,"Borodianka, Bucha raion",50.64241,29.92931
2022-02-28,Transport,Captured,Ural-4320,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion",50.05876,36.52269
2022-02-28,Infantry fighting vehicles,Destroyed,MT-LB(V),"Chuhuiv raion, Kharkiv oblast",,
2022-02-28,Transport,Captured,Ural-4320,"Vepryk, Myrhorod raion",50.375977,34.196693
2022-02-28,Infantry fighting vehicles,Destroyed,BMP-3,"Vasylivka, Vasylivka raion",47.418705,35.247934
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Hostomel airport, Hostomel",50.59199,30.21251
2022-02-28,Transport,Destroyed,KamAZ 6x6,"Hostomel airport, Hostomel",50.59202,30.21258
2022-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),"Hadiach, Myrhorod raion",,
2022-02-28,"Command posts, communication",Destroyed,9S470M1-2 command post (for 9K37M1-2 'Buk-M1-2'),"Lisove, Vyshhorod raion",51.045195,29.675767
2022-02-28,Transport,Destroyed,MAZ-5337 fuel tanker,"Lisove, Vyshhorod raion",51.044944,29.675875
2022-02-28,Transport,Captured,Unknown truck,Sumy oblast,,
2022-02-28,Drones,Destroyed,'Orlan*',"Kyiv, Kyiv oblast",,
2022-02-28,Infantry fighting vehicles,Destroyed,MT-LB(V),"Korovyntsi, Romny raion",50.80796,33.76872
2022-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),"Voskresenka (Novotroitske hromada), Henichesk raion",46.323028,34.161611
2022-02-28,Infantry fighting vehicles,Destroyed,BMD-2,"Kherson airport (Chornobaivka), Chornobaivka",46.673222,32.509
2022-02-28,Engineering,Destroyed,Ural-4320 (for PMP floating bridge system),"Shyrokyi Bereh, Okhtyrka raion",50.473778,35.378222
2022-02-28,Engineering,Captured,River link pontoon (for PMP(-M) floating bridge system),"Shyrokyi Bereh, Okhtyrka raion",50.473778,35.378222
2022-03-01,Tanks,Destroyed,T-72B,"Kalynivka, Bucha raion",50.41638,29.76411
2022-03-01,Tanks,Destroyed,T-72B Obr. 1989,"Kherson airport (Chornobaivka), Chornobaivka",46.67337,32.51003
2022-03-01,Tanks,Captured,T-72B3 Obr. 2016,"Stinka, Sumy raion",50.82691,35.00463
2022-03-01,Tanks,Captured,T-80U,"Vepryk, Myrhorod raion",50.387111,34.20521
2022-03-01,Tanks,Captured,T-80U,"Artemo-Rastivka, Okhtyrka raion",50.49863,34.70383
2022-03-01,Tanks,Captured,T-80U,"Bobryk, Myrhorod raion",50.415838,34.255404
2022-03-01,Tanks,Captured,T-80U,"Vepryk, Myrhorod raion",50.38141,34.19983
2022-03-01,Tanks,Captured,T-80BVM,"Derhachi, Kharkiv raion",,
2022-03-01,Tanks,Destroyed,T-90A Obr. 2006,"Hirne, Sumy raion",50.84378,34.76361
2022-03-01,"Ambulances, medical vehicles",Captured,MT-LB(V) ambulance,"Zinkiv, Poltava raion",,
2022-03-01,Infantry fighting vehicles,Destroyed,MT-LBVM(K),"Myronivka, Bohodukhiv raion",50.18528,36.03487
2022-03-01,Infantry fighting vehicles,Destroyed,MT-LBu,Chernihiv oblast,,
2022-03-01,Infantry fighting vehicles,Destroyed,BMD-4M,"Ivankiv, Vyshhorod raion",50.949444,29.910306
2022-03-01,Infantry fighting vehicles,Destroyed,BMP-1(P),"Borodianka, Bucha raion",50.644574,29.936823
2022-03-01,Infantry fighting vehicles,Destroyed,BMP-2(K),"Borodianka, Bucha raion",50.63988,29.91834
2022-03-01,Infantry fighting vehicles,Captured,BMP-2D,"Brovkove, Sumy raion",50.825333,34.70525
